customer_id,national_id,birth_date,city,state,age,age_group
37d130d9-1deb-4333-8394-e2adba905a8c,LB616710404,1966-01-11,Portland,Oregon,60,Older Adults
94918c27-dd4f-400a-951f-67dd055525b0,WX901052003,1986-04-08,Los Angeles,California,40,Middle Aged
192ce654-0205-44f1-b901-272c8646509f,GA685753074,1967-03-06,San Francisco,California,59,Older Adults
6d3025c9-1403-483f-afd2-6be5ae0a609e,ZR185978264,1962-05-28,San Jose,California,64,Seniors
4c864763-8062-463b-b055-2d5e0270e4b8,JN124849167,2005-01-08,Augusta,Georgia,21,Young Adults
13058c28-444d-46fd-acad-f5d46619cb86,MO645195939,1999-02-25,Richmond,Virginia,27,Middle Aged
cfa4864f-967b-4bd5-a1cc-4a029c7a8499,FU030544416,1974-01-16,Houston,Texas,52,Older Adults
ec093160-6b2d-4b16-aea0-950ec46cd0cd,LM964478526,1996-02-12,Greensboro,North Carolina,30,Middle Aged
64e32936-6089-4bd1-89e9-c3228f8a419b,SO135964390,1994-07-26,Sacramento,California,32,Middle Aged
29264549-d2eb-4764-972b-534e70b8f6d4,IK042681551,1979-12-10,Cincinnati,Ohio,46,Older Adults
a32baf72-3d8b-49d5-8e54-04ae53809ae6,QD780430755,1963-12-27,Raleigh,North Carolina,62,Seniors
d51fd95f-66c4-4343-8b34-b0d1db845910,DY446245377,2004-07-14,Fort Worth,Texas,22,Young Adults
c096cbd2-632b-489a-b601-a387926a8d6f,VX757578124,2000-10-10,Athens,Georgia,25,Young Adults
8894ecb0-58f2-443b-bda3-555583495b0f,RI063681823,1984-12-06,Rockford,Illinois,41,Middle Aged
e9e10d1c-457e-4cfb-8b17-6db2c4afe6d9,RL256488711,1990-03-08,Savannah,Georgia,36,Middle Aged
b5232291-8b95-4fdc-bffd-55c9aba03f1c,OH047519827,1956-08-17,Lowell,Massachusetts,70,Seniors
886f029f-c00d-4721-8f76-b7a65d53d7d3,KM892685142,1998-05-14,Virginia Beach,Virginia,28,Middle Aged
7d2fbb45-7771-439e-b7bf-fc2bb3640890,MM835356495,1952-03-04,San Francisco,California,74,Seniors
dcf7a0f5-5c45-44d4-935a-ab69f32cd495,LA840028206,1952-07-30,Lakewood,Colorado,74,Seniors
485a771f-7938-4f25-b6be-a164c6c6e1c0,IP817661715,1990-07-28,Columbus,Georgia,36,Middle Aged
11ab2abe-be97-4d29-a1b4-54bf7757c1e8,BN004174815,1991-07-25,Allentown,Pennsylvania,35,Middle Aged
8203681f-c33e-4ed4-a9c6-5d223b108df3,YA989552773,2002-06-04,Fort Lauderdale,Florida,24,Young Adults
357c7935-5a53-4438-aa41-09a475c88f44,XC352162581,2001-09-17,San Jose,California,24,Young Adults
f908dee7-bfb1-4cf9-aa7e-8dd7fd7921e3,SO761249534,1978-12-30,Buffalo,New York,47,Older Adults
3ce394e3-cec5-404d-a7ee-964b8c2b4d93,SM873131916,1969-10-23,Los Angeles,California,56,Older Adults
ed652fe9-54d4-4b14-91f7-b97e450c8055,LW997860117,1999-08-02,Philadelphia,Pennsylvania,27,Middle Aged
fdcdf527-e59d-485e-b20c-d083b01be301,TH915899804,1978-07-08,Syracuse,New York,48,Older Adults
ae04406d-dc26-4ddc-91d2-238530e5eff2,CV078509307,1964-07-12,Norfolk,Virginia,62,Seniors
bd1677ba-8966-456f-af3c-3ba8ff943c9e,KM716739799,1985-10-16,San Francisco,California,40,Middle Aged
dfe3fcb4-8a98-41e5-afef-901f8fa5d3cc,UR960889343,1976-05-15,Detroit,Michigan,50,Older Adults
686b0d2a-993a-4d24-9868-8ccc08f22a4e,XE969977200,1996-08-19,Fort Worth,Texas,29,Middle Aged
d666b82b-00b2-47fe-b9cb-e4628395ee79,BT895955909,1980-06-30,Pittsburgh,Pennsylvania,46,Older Adults
0c303295-e725-4c27-859c-bbb278962202,XW485794571,1952-02-19,Joliet,Illinois,74,Seniors
3e44c697-f2ca-41c3-bd2f-700284db28ae,HE151797502,1963-04-16,Detroit,Michigan,63,Seniors
7b3eaa81-5e57-4bc1-9f40-a1e350e4d2fd,AF576696504,2001-08-18,Jacksonville,Florida,24,Young Adults
bf0ffb67-ae09-49d8-a5a3-10ecd3964f94,NN917222852,1951-02-19,Greensboro,North Carolina,75,Seniors
416f2ce0-09b7-42a7-8ea8-09187b9cdcb7,TF120138460,1999-04-16,San Jose,California,27,Middle Aged
b4ea3bc1-308a-46b4-98d6-f10c085dfcd5,OJ830974176,1994-04-07,Sacramento,California,32,Middle Aged
4e796413-736c-4272-a38a-deb5fee65746,SU878298886,1994-03-13,Buffalo,New York,32,Middle Aged
bd40fc1a-dcd4-49e4-8300-df5bf583326a,CD443879079,1959-07-07,San Diego,California,67,Seniors
fd0d2cfa-4902-4a23-9b71-7052cf7c86e1,UG749774877,1990-03-27,Miami,Florida,36,Middle Aged
cfc52ba1-e807-48dc-812a-b395093072e1,CK837866739,1973-04-24,Aurora,Colorado,53,Older Adults
b993dd91-2ea5-4560-9e00-51bb6058f0ce,UI617747635,1950-08-29,Jacksonville,Florida,76,Seniors
0c3e1f83-d600-4bc8-943b-5ef61636580f,IS124107985,1961-12-03,Fort Lauderdale,Florida,64,Seniors
f9aae20e-612f-4ae7-b40d-8b7adc9a6035,FO773034548,1962-01-10,San Diego,California,64,Seniors
f1671a91-dc57-4683-933a-2d560289302c,WC701572160,2006-02-08,Reading,Pennsylvania,20,Young Adults
912c6114-330b-4cee-9c63-02e37bf27988,KI324476672,1995-06-03,San Francisco,California,31,Middle Aged
c0eb9fb8-f119-4011-bd07-5c51957b4193,NK153617479,1982-04-22,Columbus,Georgia,44,Middle Aged
a7af23ab-d9a2-4806-b986-4dbaa8e078b7,JU913593649,1958-01-08,Fort Worth,Texas,68,Seniors
87587817-bf05-4a69-a490-63c07f57af2d,MG705259267,1967-03-24,Syracuse,New York,59,Older Adults
414e5f2f-ad31-49b6-9afb-996efa5f164c,LD034940731,1984-05-16,Fort Lauderdale,Florida,42,Middle Aged
0621ec1e-68e4-432b-9231-bea7df755460,GU752608597,2008-03-01,San Antonio,Texas,18,Young Adults
d165ce5b-8034-46a3-aa89-1c3e3ffc8fa0,DX650838232,1974-12-29,Fort Worth,Texas,51,Older Adults
2a038492-507f-447b-9315-04b961a5cd0e,SJ402768852,1970-04-24,Tampa,Florida,56,Older Adults
c9c4eaa0-aac3-4caf-b915-a1fe0eb3ba32,EB678665522,2007-05-20,Warren,Michigan,19,Young Adults
0aee7850-fb55-4bc3-bc2a-b66bf752a5a0,WU855649185,1956-01-14,Henderson,Nevada,70,Seniors
e85c6743-3a25-4090-be3e-857844181b80,GA169646788,1970-05-17,Sparks,Nevada,56,Older Adults
5125e106-34b3-4f11-858b-09d78fc2a52c,IQ766465368,1969-05-05,Boston,Massachusetts,57,Older Adults
19e965e9-9752-4f37-b8a1-d85bbc8d9780,II620818166,1976-12-03,Joliet,Illinois,49,Older Adults
8693956b-b7ce-42f8-bfe6-d157c5175129,ZZ362868951,1963-05-28,Buffalo,New York,63,Seniors
31077741-a81a-4d54-8bb3-1decf425b4e5,DU473057336,1984-04-19,Denver,Colorado,42,Middle Aged
c93d9723-5c7f-4a5e-b750-7b885068f02d,IM473712892,2003-11-05,Cincinnati,Ohio,22,Young Adults
9761af44-c01a-4dea-840c-a8b8a7c68c4a,IN643338084,1959-07-24,Los Angeles,California,67,Seniors
8d3e4880-6b07-494d-b27a-b58968cc3812,QF070539514,1991-08-19,Chicago,Illinois,35,Middle Aged
e5f9d33b-64d6-488f-bb17-58c5bd3d3182,SL803570230,1950-07-27,Austin,Texas,76,Seniors
ea400295-9c70-4e77-a213-23cdd9de5fc3,HN246181989,2004-02-25,Los Angeles,California,22,Young Adults
920f510e-d492-4f2f-9828-49451e586d20,SD866957901,1980-07-24,Sterling Heights,Michigan,46,Older Adults
6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,JW142867191,1951-12-28,Jacksonville,Florida,74,Seniors
b4a88e2d-8725-4db0-a9ee-5546301d4aa9,UM209459842,1992-04-30,Houston,Texas,34,Middle Aged
d076ba50-7861-4804-a472-09c51567b527,CF005136746,1981-04-09,Lowell,Massachusetts,45,Middle Aged
a7540b66-73f2-4d27-bd7d-f7230f2ee585,AV513844665,2001-10-19,Houston,Texas,24,Young Adults
ebd10969-37f4-4161-8d94-275c946542ed,BA595453771,2007-02-05,Knoxville,Tennessee,19,Young Adults
87ff2ec6-8dfb-4e65-8e40-6077954aa952,VI278421449,1989-05-05,Durham,North Carolina,37,Middle Aged
13c9819c-7d8a-4e00-82a2-69d231cffabe,SP625692429,1965-12-31,San Diego,California,60,Older Adults
6972cd64-8b7a-4ccc-a5e7-82d7c3a8350b,YA037811479,1998-03-09,Philadelphia,Pennsylvania,28,Middle Aged
c1d3abb9-73ce-4740-9abe-cf2ca286240f,ZV654140562,1980-02-25,Colorado Springs,Colorado,46,Older Adults
405d1383-35c2-48fc-a40e-e8621367b71c,OS921475680,2005-05-06,Knoxville,Tennessee,21,Young Adults
e58e07a7-63c7-475b-907a-533b71a434ed,PK780329061,1956-11-20,Eugene,Oregon,69,Seniors
e28f1e85-6a79-48e5-af94-34f4c5ceb0ae,RI885046803,1978-10-13,Jacksonville,Florida,47,Older Adults
ce177866-9648-40f8-aeb1-95dbac64edfd,BK132591154,1954-07-18,San Antonio,Texas,72,Seniors
c46b7e16-7ec6-4f96-9e92-87ddd54195fc,JK069778565,1973-05-26,Augusta,Georgia,53,Older Adults
e70af638-9e78-481c-b90b-e7cd009b8794,YN449998464,1968-04-10,Allentown,Pennsylvania,58,Older Adults
0a52ae44-fb12-4076-8282-765430f8d4a3,RU765323829,2004-09-23,San Diego,California,21,Young Adults
7199c75a-3e30-4e03-9587-a1c5f1c8d843,KJ416386758,1969-01-12,San Diego,California,57,Older Adults
2b966a6b-fa38-4fe7-9712-76dff4ea3367,TX943473682,1960-12-01,Seattle,Washington,65,Seniors
e4d45c21-565b-4bac-9e4d-01f6f73d41e3,NG147160831,1988-06-05,Fort Worth,Texas,38,Middle Aged
59760d71-f10b-4ff1-b66d-f7ff812160e8,CM668818440,2002-02-12,Chattanooga,Tennessee,24,Young Adults
de6052a3-3ee3-4ee7-a62f-a5182973503c,NN324400361,1966-05-14,Rockford,Illinois,60,Older Adults
f1b0f6a4-75aa-4008-8456-a1b6068810c8,QF107141319,1957-02-24,San Diego,California,69,Seniors
75135d5b-34c7-4720-9578-a36108f788a1,AZ175692775,1995-04-29,Sacramento,California,31,Middle Aged
d6eac423-1251-46e5-8787-142ebd0a82fe,VP510175039,1994-09-21,Cincinnati,Ohio,31,Middle Aged
4702f47e-ab49-47ca-938f-8b950cbd2542,WZ476339775,1969-06-04,San Francisco,California,57,Older Adults
e3797804-06d7-4ce6-9477-c1f56cfca22c,LP573481589,1971-07-27,Lansing,Michigan,55,Older Adults
e16a46d0-a720-41ec-8f04-6af229b2c968,YX470133249,1960-12-10,Houston,Texas,65,Seniors
47c2d65b-970c-4092-b6a7-4ec400965d44,OJ043811134,1985-09-12,Athens,Georgia,40,Middle Aged
d25b15ca-7f9d-484a-ac96-dd141e926c47,XL594916837,1951-01-28,Knoxville,Tennessee,75,Seniors
5311cc18-2a36-405a-ba15-139164616b11,GS986913892,1993-03-05,Chattanooga,Tennessee,33,Middle Aged
7c370571-bce5-4f43-98aa-7e77f8866fa9,KO768040087,1979-04-24,Sacramento,California,47,Older Adults
eb77fe96-d9fd-49c5-b079-e8b9a609cb9a,PD383473452,1995-06-29,Cleveland,Ohio,31,Middle Aged
db2f3b3c-0651-4c97-984d-ae1a719297b2,MG179975687,1986-12-23,Houston,Texas,39,Middle Aged
11a334f2-8beb-48fe-a43e-9425ff60faa5,UC407520600,1961-09-04,Denver,Colorado,64,Seniors
4043f3e8-192d-4605-9e47-e9d7966f11e6,GZ049768409,1972-10-26,Los Angeles,California,53,Older Adults
64e49050-0fe8-4326-a622-563c6c3a12a9,IF166760902,1997-04-05,Houston,Texas,29,Middle Aged
d2e6eb6a-1a76-4da0-be8c-f4228ed60739,UZ114165849,1990-07-18,Los Angeles,California,36,Middle Aged
70c30f25-15e9-48c5-829c-079dc21362df,DO014994965,1973-06-21,Toledo,Ohio,53,Older Adults
3dd07463-c793-48e2-9a98-577b0cb567cf,DS791403442,1964-07-13,Rochester,New York,62,Seniors
d373ab78-e562-42c9-a3fa-83da3fa313e2,DU627430383,1998-01-30,San Jose,California,28,Middle Aged
2b275e67-ca6c-4c6f-abe9-edfbe6290bdd,PO709228028,1979-04-02,Reading,Pennsylvania,47,Older Adults
81324989-3d6c-48b1-b7d5-904e08a48023,YV406333989,1994-06-18,Albany,New York,32,Middle Aged
0e7d6c13-f4f0-414a-9ec6-e123236a91ce,TD659724696,1955-07-04,Buffalo,New York,71,Seniors
a779dffd-51dd-4c1e-ab0b-02b0822ece8d,II083517617,1976-10-26,Charlotte,North Carolina,49,Older Adults
ecf57a4c-ece0-4a71-9179-2392b9127603,CS356995263,1957-05-31,Denver,Colorado,69,Seniors
59d6a0ee-2b79-44d6-a28b-7b04e81c784a,BS979980838,1953-06-10,Winston-Salem,North Carolina,73,Seniors
522d02dc-ff6d-4a0d-921e-454cdfb91267,IT498200153,1994-02-28,Sacramento,California,32,Middle Aged
a3427060-7d05-47e0-b6c0-d8f8d2f4615c,FU507925250,1983-11-30,San Francisco,California,42,Middle Aged
8530be78-39a3-4068-b38b-1f5739f8bc7e,BJ970719221,2000-12-21,Fort Worth,Texas,25,Young Adults
2e286d7c-70b0-4b7c-b3d9-39d7d8ce5439,AH229750329,1969-05-17,Dallas,Texas,57,Older Adults
63f6a03f-e4a7-4dbe-8852-ca437d5bd92f,ZL841950712,1973-12-30,Pittsburgh,Pennsylvania,52,Older Adults
eac8fec2-b497-4466-a2cd-65cba714fddf,XE504899338,1985-05-30,Houston,Texas,41,Middle Aged
a922abdd-4529-4f8c-ad89-bac920afdfc5,PT600765036,2007-05-17,Dallas,Texas,19,Young Adults
4817a088-f018-4d2e-847b-b9e4433cfadd,IH790932854,1959-10-30,San Jose,California,66,Seniors
735f8466-ea40-4e06-ae0e-c3be9b6abf72,PL405450189,1996-10-05,Springfield,Massachusetts,29,Middle Aged
311f501e-06e3-465a-b437-8cf3d232c258,DU007196280,1964-08-22,New York City,New York,62,Seniors
93553e44-a468-4357-b23a-babe24424161,NF999257802,1999-08-15,San Francisco,California,27,Middle Aged
89917cc7-113d-4181-b493-c2516939edb8,EJ065182724,1981-11-23,Warren,Michigan,44,Middle Aged
056f3f95-c203-40be-b37b-366b1979bbb8,ZY751366540,1986-10-03,Fort Lauderdale,Florida,39,Middle Aged
d00ed608-8fda-417c-a6f6-abb208cf4bb3,IC858500197,1979-02-16,Orlando,Florida,47,Older Adults
d8f4b2c9-657d-4760-93ab-99a27b5bc0df,GT742911074,1987-07-10,Richmond,Virginia,39,Middle Aged
5c3a53b0-3cb9-4f64-adca-b97e3ed28cfb,NV373676919,1984-06-04,Philadelphia,Pennsylvania,42,Middle Aged
7e5a37d3-ea55-4b4d-9c77-17446c25d5da,TK155118397,2005-03-31,Albany,New York,21,Young Adults
6f007aab-b99e-4d06-8357-4b50fe5f21d6,SC350610641,1997-07-18,San Diego,California,29,Middle Aged
5fe159ae-80ea-424e-9e53-51f81f8a3c4f,PC238241572,1959-07-09,Vancouver,Washington,67,Seniors
d4ce8919-b68b-480a-8bbe-5a477f2d36a9,VH057824428,1983-07-15,Colorado Springs,Colorado,43,Middle Aged
780fe98d-21dc-4da5-9b1c-7122b4600dc2,ZC550133216,1950-12-27,Albany,New York,75,Seniors
8f72ac27-483b-42fc-aec8-40f7e4f87247,SM395132465,2003-11-18,Sacramento,California,22,Young Adults
57c8a376-f664-4d60-861b-d497e278ea4a,DP031266386,1955-01-24,San Diego,California,71,Seniors
c02957f1-5ebb-4725-a6ee-0eb90b96935f,UZ324264942,2004-02-03,Austin,Texas,22,Young Adults
d8868687-9fda-475e-b1df-645344718edb,HH576910660,1993-12-30,Vancouver,Washington,32,Middle Aged
1f312583-70ff-475d-bbaf-b03b74094d47,OZ356617788,1999-03-02,San Francisco,California,27,Middle Aged
eb832938-117d-436a-a1d6-d16b712c1113,IL452033452,1991-08-20,Scottsdale,Arizona,35,Middle Aged
7c77ed41-3f56-4b9d-aa1f-1f2c27cc9e31,FG923238638,1989-11-14,Henderson,Nevada,36,Middle Aged
7d01ce42-8568-4a45-840a-285bcf9f4d1f,ZP384608333,1971-01-08,Houston,Texas,55,Older Adults
b9cef20a-b5f9-461e-92ce-2cd6b2c64240,FQ764026289,1956-05-20,Sacramento,California,70,Seniors
33a6ceef-7e01-4cf2-8741-66f298c107e5,WQ915615571,1967-07-04,Raleigh,North Carolina,59,Older Adults
3bec7d65-3b4b-4d45-9f00-2d8f489d86ad,HD949339092,1982-11-26,Columbus,Ohio,43,Middle Aged
fca9da38-f406-4799-b165-8a3d0a55f7ba,XK044242936,1984-01-20,San Francisco,California,42,Middle Aged
4dffa4f1-ee50-4e96-b961-6c0f157c9dc5,EF522840111,1963-08-11,Dallas,Texas,63,Seniors
331720b6-ddd0-4367-8187-21a61b36f531,CT855863431,1962-04-11,Miami,Florida,64,Seniors
40a24503-72d8-48ed-ada2-a112454c5e15,CB938357085,1990-02-14,Grand Rapids,Michigan,36,Middle Aged
fb4cd49d-b276-46fd-8ae6-231629ee8b1d,MI714290598,1989-05-03,Aurora,Colorado,37,Middle Aged
0d1af9d9-4374-43de-bd3c-597fe427b88c,BE333219003,1956-07-01,Green Bay,Wisconsin,70,Seniors
4691993b-e724-4b7d-9a50-a8b56e358198,XK137663452,1989-12-12,Fort Lauderdale,Florida,36,Middle Aged
eeb821f6-b975-4138-b73b-c55e69d933cf,PI717391355,2008-04-26,Rochester,New York,18,Young Adults
80e3bbba-7737-4c0b-b8a9-f3ad7438ac2a,EX719901091,1972-10-19,Scottsdale,Arizona,53,Older Adults
b0fe6291-316b-4163-be37-b57e6b80a7cb,RT414959761,1993-09-11,San Diego,California,32,Middle Aged
0eaba284-9ce3-40cc-bf79-fe3951c6ac70,ZN413727930,1965-03-19,Columbus,Ohio,61,Seniors
61843316-154e-4a9c-9786-de451a2b76f4,IB262490129,1964-12-20,Richmond,Virginia,61,Seniors
b45c844f-786a-489a-a7cc-f55aa33df67d,GW479518978,1966-04-24,Los Angeles,California,60,Older Adults
7afc8997-1a18-449c-8956-7f854815d64b,QM349809031,1988-07-29,Fort Worth,Texas,38,Middle Aged
03e59911-d436-4ad6-a7cc-55113a2e10d4,BH037622110,1970-06-18,Bellevue,Washington,56,Older Adults
50af50bf-e133-4af7-8bf8-e105b34e365a,DW974388903,2002-07-29,San Jose,California,24,Young Adults
ac68fadf-d53f-4275-8728-fbd5a13154b2,AR045900105,1961-04-03,Clarksville,Tennessee,65,Seniors
81496110-82b0-4c59-81c0-c1a21df60bdc,XY474657058,1999-11-17,Sacramento,California,26,Middle Aged
88a06d40-2b7e-4c5e-ade9-e5eb5bf784f2,BX386978580,1986-11-06,Houston,Texas,39,Middle Aged
bd9dad6c-2eb4-49da-8dc9-b77671a115c8,GQ323317099,1991-02-25,Boston,Massachusetts,35,Middle Aged
48581129-9165-4ee8-b5f4-3a8bd3c8ad93,PY237511565,2000-01-21,Fort Collins,Colorado,26,Middle Aged
1ae3f4e1-6dca-433c-8bce-c18a470ab26f,GL129415592,1964-03-05,Augusta,Georgia,62,Seniors
3b59b9c4-42e4-4721-b1ae-ef27980fbfa1,AD019917204,1982-05-20,San Francisco,California,44,Middle Aged
20ebb257-2a2c-4e7c-8563-5442a5330913,DI923215802,1969-07-31,Tampa,Florida,57,Older Adults
d9645599-da76-49c9-9715-7a77beeeb370,ZB183973457,1981-04-13,Orlando,Florida,45,Middle Aged
54bd535a-92e2-4284-97d6-aba387e33515,AU931009956,1980-06-16,Los Angeles,California,46,Older Adults
a25c1528-bb2b-4019-9e2b-706e62835601,TS847548742,1955-03-24,Dallas,Texas,71,Seniors
f7042822-0b7c-4ce5-b657-c554d828b4b0,SG389034906,1990-05-11,Toledo,Ohio,36,Middle Aged
08ed2d4b-9be9-4493-ba09-bf7f0ce09cdd,IR458709518,2003-11-15,San Francisco,California,22,Young Adults
442285d8-f8a2-466f-b178-b2340b856159,VD172840658,1993-08-22,San Diego,California,32,Middle Aged
672984ad-50aa-4360-9883-ac6b0a6b6814,NN770674140,1999-01-01,San Francisco,California,27,Middle Aged
0e0a95fe-7979-493e-9c00-32ff2de3b2e1,QY584745078,2002-01-04,San Diego,California,24,Young Adults
cb729fe3-4cb9-48dd-b27a-639077661a63,CU067752697,2007-07-21,Houston,Texas,19,Young Adults
892dec89-f06e-43e2-a5d4-7185c8876dee,TU607856311,2000-11-09,San Diego,California,25,Young Adults
6755932d-ac2e-449f-92bf-e8901839fe62,NW556609457,1983-02-16,Fort Lauderdale,Florida,43,Middle Aged
0d22fb82-3d25-40be-8892-3cae1f41c046,AF228433111,1994-02-09,San Francisco,California,32,Middle Aged
875c3c77-8289-437d-9a8e-f5173c168381,SF137827319,1952-09-26,Syracuse,New York,73,Seniors
07e23c33-b1fd-448b-87fc-8650090c5f12,FT774693961,1988-03-20,Dallas,Texas,38,Middle Aged
29629ed2-85b6-40c3-a490-7faa2e27701e,LH832921816,1991-02-27,Cleveland,Ohio,35,Middle Aged
d8c42f7b-1287-4249-99de-827b59280195,YE105211065,1950-10-14,Erie,Pennsylvania,75,Seniors
a7423076-c017-419a-8d46-d6c9ab0056d5,GE926948869,1954-02-28,San Francisco,California,72,Seniors
3354ef3c-439e-4dec-af47-f15510f0b656,TW301461091,1993-03-10,San Jose,California,33,Middle Aged
62d5f300-10e7-41b5-8bd5-36cb34621ecc,AK792258256,1975-12-01,Hillsboro,Oregon,50,Older Adults
ab7e89ce-fc4d-43fe-b0c9-62c79d65d0eb,PX346705928,1976-06-16,Tampa,Florida,50,Older Adults
e89e7cf5-4d3d-43a5-a9ab-0d52cff98ffa,EV577291922,1980-08-29,Winston-Salem,North Carolina,45,Middle Aged
be14641c-56c2-4032-85c9-93bccee63853,IX259917746,1978-08-03,Jacksonville,Florida,48,Older Adults
ec390c4a-0291-4953-8207-09fd36382d43,YA817792718,1966-12-24,Fort Worth,Texas,59,Older Adults
01c68704-6b21-4469-a5aa-45e41169762e,VB755959640,1969-01-15,Sacramento,California,57,Older Adults
b3de5849-ff38-4a87-a725-b05bd9f4817c,LC824624826,2005-10-02,Rockford,Illinois,20,Young Adults
59ce8957-3a7c-4493-a835-af2bd7d911e2,PC792694533,1969-07-17,Sacramento,California,57,Older Adults
be892ef2-2f3d-4b98-9a44-9c0e4aefb229,OB258813359,1979-07-04,Miami,Florida,47,Older Adults
9c4bc289-1d63-4ea2-989a-5739fba8012a,PN957033152,1972-11-25,Salem,Oregon,53,Older Adults
6efdd199-019a-43d4-af44-365a6492dc54,QQ014562082,1975-12-19,Fort Lauderdale,Florida,50,Older Adults
894e25fd-37b5-438d-a704-c218db7bc94d,PR510013315,2002-06-21,Rochester,New York,24,Young Adults
4f197b67-91ee-45c5-87af-9c28aa06d9b3,ZC472286429,2007-03-23,Joliet,Illinois,19,Young Adults
3158655e-97bc-44dc-bfa1-ef0f29515d02,WM748517427,1984-09-03,Rochester,New York,41,Middle Aged
ec05ba63-cde6-421b-8914-05e33895864b,YW589202818,1973-07-22,Aurora,Illinois,53,Older Adults
0d7b9a1b-b442-487b-909d-57ba9e3eb0e6,FM089591881,1953-07-12,Rochester,New York,73,Seniors
9e3aea8b-858c-4270-a4e3-6fff1f640e27,DA746611361,2005-06-17,Savannah,Georgia,21,Young Adults
9d092173-8360-4ddb-9d5c-77281d0f6102,RZ543006685,1953-03-14,San Jose,California,73,Seniors
93f0763a-2a0f-4b86-b13d-bc109e0b4fc6,QB894397185,1987-11-01,Pittsburgh,Pennsylvania,38,Middle Aged
b6409a6e-221b-49f5-a332-a469c9b17430,VS042431779,1953-10-29,Augusta,Georgia,72,Seniors
3d3398d8-0d06-4d74-a049-7e15b1178169,GT777745458,1981-04-21,Syracuse,New York,45,Middle Aged
f4cfd691-2636-4e16-bf60-76a47163963e,YN082102273,1979-11-03,Naperville,Illinois,46,Older Adults
15bc181a-0a42-4683-9155-68f8663b4969,WJ505831080,1951-02-13,Rochester,New York,75,Seniors
e2e71647-d32c-49d2-b103-7866f4c2a8da,BI449937084,1959-02-08,Orlando,Florida,67,Seniors
13e5efd4-d359-403f-bded-465c2f693baf,GP066166130,1985-06-18,Bellevue,Washington,41,Middle Aged
3d68a23b-ff8d-4aa2-9453-ad1fd41a8c08,SC910169296,1969-11-28,Sacramento,California,56,Older Adults
48056200-34b0-419d-88f7-2b17e919c316,NR633783164,1972-01-27,San Jose,California,54,Older Adults
20b2b001-8ad9-42ec-9d1a-1803a20dac93,PU781918227,1971-09-10,Erie,Pennsylvania,54,Older Adults
60fc95dd-4085-4a60-8b0a-5bdc3edc6966,KJ685839582,1979-06-18,Scottsdale,Arizona,47,Older Adults
0d8d25f1-23f9-4432-803c-52cee02a7b2a,YN082155736,1967-04-25,Tucson,Arizona,59,Older Adults
6f719350-b18c-4184-a38e-33296bfe0dcc,XB932778319,1979-11-15,Atlanta,Georgia,46,Older Adults
937ab4ca-1c9e-4e24-8a30-de5a4ec1a4f2,LK786296938,1966-05-13,Denver,Colorado,60,Older Adults
7c0607ef-51a6-4ee1-9385-ebfc113e8ee7,EE633720353,1990-09-02,Sacramento,California,35,Middle Aged
fb3a253d-9ac4-486f-a21e-ed4b394e1971,RM265075937,1965-07-02,Richmond,Virginia,61,Seniors
0b8a1eb5-6499-400d-8bcd-0c2bdd982c75,SQ793637300,2001-04-07,Sacramento,California,25,Young Adults
05dae615-b90d-49f7-9cc9-45afbab6d238,ZO414773727,1953-08-05,Clarksville,Tennessee,73,Seniors
2db9d68c-eb2d-4a6b-8125-7811512af005,NO636171370,1988-06-21,San Diego,California,38,Middle Aged
682649b4-ae23-4afb-b858-2bdbd126f153,MX699038278,1971-01-02,Philadelphia,Pennsylvania,55,Older Adults
5cc09b29-4827-42c7-a539-e3479beab3b8,JX237361790,1994-01-18,Chandler,Arizona,32,Middle Aged
1bd5360d-22b1-414a-baf2-601bda375598,KW129406384,1975-04-17,Houston,Texas,51,Older Adults
d300f020-9e87-4e5f-bc31-4ddb2cdd0b8d,ER485698234,1996-12-31,Clarksville,Tennessee,29,Middle Aged
0f1bf93e-3098-434c-a868-4a1af15bac8d,UK207717878,1994-02-15,Raleigh,North Carolina,32,Middle Aged
454df5ae-d894-408e-9e42-fb65d2d76cc4,WJ143968939,1981-05-24,Houston,Texas,45,Middle Aged
88609e0e-2331-4543-a962-153208a74f35,EA518780296,1961-07-16,San Jose,California,65,Seniors
47ed8686-9c76-4124-a41c-66e66955550f,UK645775669,1980-05-17,Portland,Oregon,46,Older Adults
414befad-855d-4360-8747-e38c2a8c1b8c,EA975310262,1953-11-01,Pittsburgh,Pennsylvania,72,Seniors
22875602-6dc5-4417-a9ab-b10b818d9962,MY316538792,1971-06-14,Chicago,Illinois,55,Older Adults
babec101-9129-47b4-9211-3b648b687c8b,EE862546405,1980-10-18,Hillsboro,Oregon,45,Middle Aged
a4dcd8ee-dfe2-401d-afd0-a78f6de96486,VW172744620,2005-07-03,Salem,Oregon,21,Young Adults
95bd61e7-c305-41bb-922d-1e172e015f07,BU539276070,1992-08-23,Gresham,Oregon,33,Middle Aged
1750e104-9874-4263-8eda-9b675bd0a32f,OY213359133,1994-05-08,San Francisco,California,32,Middle Aged
f87c469c-e23f-4dfb-ac2c-5afac697785b,LM789075240,1984-01-17,Knoxville,Tennessee,42,Middle Aged
e0144848-3ed7-49e8-8157-0aed6c86b6cb,WM064435278,1959-01-16,Norfolk,Virginia,67,Seniors
